pattern_id,domain,fact_summary,cn_claim,us_claim,hk_claim,mapping_status,hard_case,positive_control,notes
FP-IP-0006,ip,跨境电商平台销售带有某商标的商品，权利人主张该商品为假冒商品，平台主张其仅为交易中介/已验证:cross-border e-commerce trademark collision,依据《商标法》第57条、第60条，销售侵犯注册商标专用权的商品构成侵权。电子商务平台经营者知道或应当知道平台内经营者侵犯知识产权的，应当采取删除、屏蔽、断开链接、终止交易和服务等必要措施；未采取必要措施的，与侵权人承担连带责任（电子商务法第42-45条）。,"Under US law, the Lanham Act, 15 U.S.C. § 1114, prohibits the use of a registered trademark in commerce in a manner likely to cause confusion. Under the Trademark Counterfeiting Act of 1984, 18 U.S.C. § 2320, trafficking in counterfeit goods is a federal crime. Under the DMCA and the eBay v. MercExchange, 275 F. Supp. 2d 695 (E.D. Va. 2003) line of cases, platforms are generally not liable for third-party infringement unless they have knowledge and fail to act. Under Tiffany v. eBay, 600 F.3d 93 (2d Cir. 2010), eBay was not liable for counterfeit goods sold on its platform because it had a sufficient notice-and-takedown system and was not willfully blind to the infringement. The USCBP (Customs and Border Protection) can seize counterfeit goods at the border under 19 U.S.C. § 1526.","Under Hong Kong law, the Trade Marks Ordinance (Cap 559) prohibits the use of a registered trademark in the course of trade without consent. Under the Copyright and Trade Marks (Border Measures) Ordinance (Cap 362C), customs can seize counterfeit goods at the border. The platform's liability depends on whether it is a joint tortfeasor or a secondary publisher. Under the common law, the platform may be liable for trademark infringement if it authorizes or procures the infringement. Under the Electronic Transactions Ordinance (Cap 553), the platform is not automatically liable for third-party content. The platform's safe harbor depends on whether it has knowledge and fails to act. There is no specific equivalent to the US Tiffany v. eBay standard in HK case law, but the general principles of secondary liability and safe harbor apply.",COLLISION,True,False,"三法域在跨境电商平台商标责任上存在冲突：CN法下（商标法第57条、电子商务法第42-45条）平台知道或应当知道时承担连带责任；US法下（Tiffany v. eBay, 2d Cir. 2010）平台有sufficient notice-and-takedown system即可免责，willful blindness standard；HK法下（Cap 559, Cap 553）secondary liability based on authorization/procurement，no specific platform safe harbor statute。核心差异：CN以法定知道+连带责任为严格标准，US以willful blindness + notice-and-takedown为相对宽松标准，HK以common law secondary liability为不确定标准。hard_case=True。"
FP-IP-0007,ip,软件开发者主张其开源代码被商业软件公司闭源使用，要求对方公开源代码/已验证:open source license enforcement asymmetry,依据《著作权法》第24条、第59条，计算机软件属于著作权保护的作品。开源许可证（如GPL）在法律上被视为著作权许可合同。违反开源许可证的使用可能构成违约或侵权。中国司法实践中，法院已认可开源许可证的法律效力（如'罗盒案'）。,"Under US copyright law, 17 U.S.C. § 106, the copyright owner has the exclusive right to reproduce, distribute, and create derivative works. Open source licenses (e.g., GPL, MIT, Apache) are enforceable as copyright licenses under US law. Under Jacobsen v. Katzer, 535 F.3d 1373 (Fed. Cir. 2008), the violation of an open source license condition is copyright infringement, not merely a breach of contract. Under Artifex Software v. Hancom, 2017 WL 1477373 (N.D. Cal. 2017), the failure to comply with the GPL license terms (e.g., providing source code) is a breach of contract and may also be copyright infringement. The US courts have consistently enforced open source licenses.","Under Hong Kong copyright law, the Copyright Ordinance (Cap 528) protects computer software as literary works. Open source licenses are enforceable as copyright licenses under the general principles of contract law. However, there is no specific HK case law on the enforceability of open source licenses. The general principles of copyright licensing and contract law would apply. Under the common law, a license is a permission to use the copyrighted work, and a breach of the license terms may be a breach of contract and may also constitute copyright infringement if the use exceeds the scope of the license. The HK courts would likely follow the US and UK approaches to open source license enforcement, but there is no binding precedent. The Copyright Ordinance does not have a specific provision for open source licenses.",ASYMMETRY,True,False,"核心不对称：US法下（Jacobsen v. Katzer, Artifex v. Hancom）有明确判例确认开源许可证的版权侵权救济；CN法下（'罗盒案'）司法实践已认可开源许可证效力，但案例数量有限；HK法下（Cap 528）无专门判例，依赖一般合同法和版权许可原则。核心差异：US有成熟的开源许可证判例体系，CN有初步判例支持，HK缺乏专门判例。hard_case=True。"
FP-IP-0008,ip,生物技术公司主张其基因序列专利被侵犯，被告主张基因序列属于自然产物不应获专利/已验证:gene patent eligibility asymmetry,依据《专利法》第25条，对科学发现不授予专利权。但从自然界分离或提取的DNA片段、基因序列等，如果其具有特定工业用途，可能被视为可专利主题。中国专利审查实践中，对基因序列专利采取相对宽松态度，要求其具有可实施性和工业应用。,"Under US patent law, 35 U.S.C. § 101, laws of nature, natural phenomena, and abstract ideas are not patentable. Under Association for Molecular Pathology v. Myriad Genetics, 569 U.S. 576 (2013), naturally occurring DNA sequences are not patentable because they are products of nature. However, cDNA (complementary DNA) is patentable because it is not naturally occurring. Under the Mayo/Alice framework, the isolation of a natural product without additional inventive activity is not patentable. The USPTO has issued guidance on patent subject matter eligibility for life sciences. The Myriad decision has significantly limited the scope of gene patents in the US.","Under Hong Kong patent law, the Patents Ordinance (Cap 514) follows the UK and EPC approach. Under the EPC, biological material isolated from its natural environment may be patentable if it is isolated and produced by a technical process, even if it previously occurred in nature. Under the UK Patents Act 1977 (which influenced HK law), the patentability of biological material is determined by the technical process and the industrial application. The UKIPO and EPO have been more permissive than the USPTO in granting gene patents. However, the HK Patents Registry has not adopted the Myriad standard. The patentability of gene sequences in HK would be determined by the UKIPO and EPO examination standards, which are more permissive than the US standard. The Patents Ordinance does not have a specific exclusion for natural products or gene sequences.",ASYMMETRY,True,False,"核心不对称：US法下（Myriad Genetics, 569 U.S. 576 (2013)）naturally occurring DNA sequences不可专利，cDNA可专利；CN法下（专利法第25条）对基因序列专利相对宽松，分离提取+工业用途可专利；HK法下（Cap 514, UK/EPC-influenced）isolated biological material from natural environment may be patentable if technical process + industrial application。核心差异：US以product of nature doctrine严格限制基因专利，CN以实用性审查为相对宽松标准，HK以UK/EPC technical process test为更宽松标准。hard_case=True。"
FP-IP-0009,ip,企业主张其商业秘密被前员工泄露给竞争对手，要求竞争对手停止使用该信息/已验证:trade secret misappropriation asymmetry,依据《反不正当竞争法》第9条，经营者不得实施下列侵犯商业秘密的行为：以盗窃、贿赂、欺诈、电子侵入或其他不正当手段获取权利人的商业秘密；披露、使用或允许他人使用以前项手段获取的权利人的商业秘密；违反保密义务或违反权利人有关保守商业秘密的要求，披露、使用或允许他人使用其所掌握的商业秘密。第三人明知或应知商业秘密权利人的员工、前员工或其他单位、个人实施前款所列违法行为，仍获取、披露、使用或允许他人使用该商业秘密的，视为侵犯商业秘密。,"Under US law, the Defend Trade Secrets Act (DTSA) of 2016, 18 U.S.C. § 1836 et seq., provides federal civil remedies for trade secret misappropriation. The Uniform Trade Secrets Act (UTSA), adopted by 48 states, provides state-level remedies. Under the DTSA, the owner of a trade secret may bring a civil action for misappropriation and obtain injunctive relief, damages, and attorney's fees. The DTSA defines misappropriation as acquisition by improper means, disclosure, or use without consent. Under the UTSA, misappropriation includes acquisition by improper means and use or disclosure in breach of a duty of confidentiality. Under the Economic Espionage Act, 18 U.S.C. § 1831, criminal penalties apply. The DTSA also provides for ex parte seizure orders in extraordinary circumstances.","Under Hong Kong law, trade secrets are protected under the common law of breach of confidence and the common law of contract. There is no specific statute equivalent to the US DTSA or UTSA for trade secrets. The general principles of confidentiality, implied terms of employment contracts, and the equitable doctrine of breach of confidence apply. Under the common law, the plaintiff must prove that the information was confidential, was disclosed in circumstances importing an obligation of confidence, and was used or disclosed without authorization. See Coco v. AN Clark (Engineers) Ltd [1969] RPC 41 (UK, persuasive in HK). The Misrepresentation Ordinance (Cap 284) and the common law of deceit may also apply in some cases. The Trade Descriptions Ordinance (Cap 362) does not protect trade secrets. The Employment Ordinance (Cap 57) does not have a specific provision for trade secrets.",ASYMMETRY,True,False,"核心不对称：US法下（DTSA, UTSA）有联邦和州两级专门立法保护商业秘密，remedies include injunctions, damages, ex parte seizure；CN法下（反不正当竞争法第9条）有专门法定商业秘密保护，第三人明知规则明确；HK法下（common law breach of confidence, Coco v. AN Clark）无专门成文法，依赖普通法和合同义务。核心差异：US和CN有专门成文法保护商业秘密，HK以common law breach of confidence为唯一保护途径。hard_case=True。"
FP-IP-0010,ip,设计师主张其家具设计被复制，要求保护其设计/已验证:design protection overlap asymmetry,依据《专利法》第2条、第23条，外观设计专利保护产品的形状、图案或其结合以及色彩与形状、图案的结合所作出的富有美感并适于工业应用的新设计。此外，《著作权法》第3条保护美术作品，包括具有独创性的家具设计图和实物。若设计同时满足外观设计和著作权保护条件，可主张双重保护（专利法已明确允许外观设计与著作权的叠加保护）。,"Under US law, design patents are protected under 35 U.S.C. § 171, which protects new, original, and ornamental designs for articles of manufacture. Under the Copyright Act, 17 U.S.C. § 102(a)(5), pictorial, graphic, and sculptural works are protected, including designs that can be separated from the utilitarian function of the article. Under the useful articles doctrine (17 U.S.C. § 101), the design of a useful article is protected only if it incorporates pictorial, graphic, or sculptural features that can be identified separately from, and are capable of existing independently of, the utilitarian aspects of the article. Under the Supreme Court in Star Athletica v. Varsity Brands, 580 U.S. ___ (2017), the separability test was clarified. Under the Lanham Act, 15 U.S.C. § 1052, trade dress protection is available for product designs that have acquired secondary meaning. Under the functionality doctrine, functional features are not protected by copyright or trademark. See the overlapping but distinct protection schemes: design patent, copyright, and trade dress.","Under Hong Kong law, design protection is available under the Registered Designs Ordinance (Cap 522) and the common law of copyright. Under Cap 522, a design is registrable if it is new and has individual character. The design must be applied to a product. Under the Copyright Ordinance (Cap 528), artistic works (including sculptures and works of artistic craftsmanship) are protected. The Hong Kong courts have recognized that some designs may be protected by both registered design and copyright, but the scope of copyright protection for useful articles is limited. Under the common law of passing off, the design may be protected if it has acquired goodwill. There is no specific provision for the overlapping protection of designs, but the general principles of copyright and design law apply. The UK and EU approaches to design protection (e.g., unregistered Community design) have influenced HK law, but the EU system does not apply in HK post-Brexit. The Designs (Amendment) Ordinance 2019 updated the protection framework.",ASYMMETRY,True,False,"核心不对称：US法下（35 U.S.C. §171, 17 U.S.C. §102, Lanham Act §1052）有design patent, copyright, trade dress三重保护，但受useful articles doctrine和functionality doctrine限制；CN法下（专利法第2条、著作权法第3条）明确允许外观设计专利与著作权双重保护，范围较广；HK法下（Cap 522, Cap 528）registered design + copyright + passing off，但copyright protection for useful articles limited。核心差异：CN明确允许双重保护，US以separability test限制copyright保护，HK以general principles without specific overlap provision为框架。hard_case=True。"
FP-IP-0011,ip,未经著作权人许可复制并销售其书籍，构成版权侵权/已验证:copyright infringement reproduction mapped,依据《著作权法》第10条、第53条，复制权、发行权属于著作权人专有权利。未经著作权人许可，复制、发行其作品的，构成侵权，应承担停止侵害、消除影响、赔礼道歉、赔偿损失等民事责任。,"Under US copyright law, 17 U.S.C. § 106, the copyright owner has the exclusive rights to reproduce the work and distribute copies. Under 17 U.S.C. § 501, anyone who violates these exclusive rights is an infringer. Under 17 U.S.C. § 504, the copyright owner may recover actual damages, statutory damages, and attorney's fees. Under 17 U.S.C. § 502, the court may grant injunctions. Under the landmark case Feist Publications v. Rural Telephone Service, 499 U.S. 340 (1991), copyright requires originality. Under the Digital Millennium Copyright Act (DMCA), 17 U.S.C. § 1201, circumvention of technological protection measures is prohibited.","Under Hong Kong copyright law, the Copyright Ordinance (Cap 528) protects the exclusive rights of copyright owners, including the right to reproduce and distribute works. Under Section 22, copyright infringement occurs when a person does any of the acts restricted by copyright without the license of the copyright owner. Under Section 118, the copyright owner may seek remedies including injunctions, damages, account of profits, and delivery up. Under Section 119, statutory damages are available for flagrant infringement. The criminal offenses for copyright infringement are set out in Section 118-120. The Copyright Ordinance also implements the WIPO Copyright Treaty and the WIPO Performances and Phonograms Treaty.",TRI_JURISDICTION_MAPPED,False,True,"三法域高度对应：CN法下（著作权法第10条、第53条）复制权、发行权为专有权利；US法下（17 U.S.C. §106, §501）exclusive rights to reproduce and distribute；HK法下（Cap 528 §22, §118）similar exclusive rights and remedies。核心法理一致：unauthorized reproduction and distribution of copyrighted works is infringement，remedies include injunctions, damages, and statutory penalties。positive_control=True。"
FP-IP-0012,ip,在同类商品上使用与他人注册商标近似的商标，导致消费者混淆，构成商标侵权/已验证:trademark infringement confusion mapped,依据《商标法》第57条第1-2项，未经商标注册人许可，在同一种商品上使用与其注册商标相同的商标，或在类似商品上使用与其注册商标近似的商标，容易导致混淆的，构成侵犯注册商标专用权。,"Under US trademark law, the Lanham Act, 15 U.S.C. § 1114, provides that any person who uses in commerce any reproduction, counterfeit, copy, or colorable imitation of a registered mark in connection with the sale, offering for sale, distribution, or advertising of any goods or services on or in connection with which such use is likely to cause confusion, or to cause mistake, or to deceive, shall be liable in a civil action. Under 15 U.S.C. § 1125(a), unregistered marks are protected against false designation of origin. Under the likelihood of confusion test, the courts consider the factors set out in In re E.I. du Pont de Nemours & Co., 476 F.2d 1357 (C.C.P.A. 1973): strength of the mark, similarity of the marks, similarity of the goods, evidence of actual confusion, marketing channels, sophistication of buyers, and intent. Under the doctrine of nominative fair use, the use of a trademark to refer to the trademarked good is permissible if there is no other way to refer to the product and the use does not suggest sponsorship. See New Kids on the Block v. News America Publishing, 971 F.2d 302 (9th Cir. 1992).","Under Hong Kong trademark law, the Trade Marks Ordinance (Cap 559) provides for the registration and protection of trademarks. Under Section 46, a person infringes a registered trademark if they use in the course of trade a sign that is identical to the trademark in relation to goods or services that are identical with those for which the trademark is registered, or if they use a sign that is identical or similar to the trademark in relation to identical or similar goods or services where there exists a likelihood of confusion. Under Section 48, infringement includes the use of an identical or similar sign where the trademark has a reputation in HK and the use of the sign takes unfair advantage of or is detrimental to the distinctive character or repute of the trademark. The likelihood of confusion test is similar to the US test. The passing off tort (common law) protects unregistered marks against misrepresentation leading to confusion. See the general principles of trademark law applied in HK.",TRI_JURISDICTION_MAPPED,False,True,"三法域高度对应：CN法下（商标法第57条）相同/近似商标+混淆可能性；US法下（Lanham Act §1114, §1125(a)）likelihood of confusion test, Du Pont factors；HK法下（Cap 559 §46, §48）identical/similar sign + likelihood of confusion, dilution for reputed marks。核心法理一致：trademark infringement requires likelihood of confusion (or identical goods + identical mark for automatic infringement)，unregistered marks protected by passing off or §1125(a)。positive_control=True。"
FP-IP-0013,ip,发明人向专利局申请发明专利，经审查后获得授权/已验证:patent grant mapped,依据《专利法》第22条，授予专利权的发明应当具备新颖性、创造性和实用性。第26条要求专利申请文件应清楚、完整地描述发明内容。经专利局审查后，符合授权条件的，授予专利权并公告。,"Under US patent law, 35 U.S.C. § 101, patentable subject matter includes any new and useful process, machine, manufacture, or composition of matter. Under 35 U.S.C. § 102, the invention must be novel (not previously patented, described in a printed publication, or in public use, on sale, or otherwise available to the public before the effective filing date). Under 35 U.S.C. § 103, the invention must be non-obvious to a person having ordinary skill in the art (PHOSITA). Under 35 U.S.C. § 112, the patent application must contain a written description of the invention, enablement (how to make and use the invention), and best mode. The USPTO examines patent applications and grants patents if the statutory requirements are met. The patent is granted for a term of 20 years from the filing date.","Under Hong Kong patent law, the Patents Ordinance (Cap 514) provides for the grant of standard patents (20 years) and short-term patents (8 years). Under Section 2A, a patentable invention must be new, involve an inventive step, and be susceptible of industrial application. The standard patent system in HK requires the applicant to first obtain a patent grant from one of the designated patent offices (the UKIPO, the EPO, or the CNIPA) and then register the patent in HK. Under the original grant patent (OGP) system introduced in 2019, the applicant can apply directly to the HKIPO for a standard patent. The substantive examination is conducted by the HKIPO. The short-term patent does not require substantive examination but is granted on a formality examination. The patent application must contain a description of the invention, claims, and drawings if necessary. The patent is granted if the formal requirements are met (for short-term patents) or if the substantive examination is passed (for standard patents).",TRI_JURISDICTION_MAPPED,False,True,"三法域高度对应：CN法下（专利法第22条、第26条）三性审查+文件要求；US法下（35 U.S.C. §101-103, §112）novelty, non-obviousness, utility + written description, enablement, best mode；HK法下（Cap 514 §2A）new, inventive step, industrial application + standard/short-term patent system。核心法理一致：patent grant requires novelty, inventive step/non-obviousness, and utility/industrial application + adequate disclosure。positive_control=True。"
FP-IP-0014,ip,企业将其注册商标许可他人使用，被许可人超出许可范围使用商标/已验证:trademark license breach mapped,依据《商标法》第43条，商标注册人可以通过签订商标使用许可合同，许可他人使用其注册商标。许可人应当监督被许可人使用其注册商标的商品质量。被许可人应当保证使用该注册商标的商品质量。被许可人超出许可范围使用商标的，构成违约和侵权。,"Under US trademark law, the Lanham Act, 15 U.S.C. § 1055, permits the registration of trademarks used by related companies under the control of the registrant. Under 15 U.S.C. § 1114, the licensee's use of the mark in a manner that exceeds the scope of the license may constitute infringement. The licensor has a duty to control the quality of goods sold under the license to maintain the validity of the mark. Under the bare license doctrine, a license without quality control may result in the abandonment of the trademark. Under the common law, the licensee's breach of the license agreement may give rise to claims for breach of contract and trademark infringement. See the general principles of trademark licensing applied in US law.","Under Hong Kong trademark law, the Trade Marks Ordinance (Cap 559) provides for the licensing of registered trademarks. Under Section 48, a registered trademark may be licensed for some or all of the goods or services for which it is registered. The licensor must ensure that the licensed use is controlled to maintain the distinctive character of the mark. Under Section 46, the licensee's use of the mark outside the scope of the license may constitute infringement. The common law of contract governs the terms of the license agreement. The licensor may sue for breach of contract and trademark infringement. Under the common law of passing off, unauthorized use of a mark may also give rise to a claim if the mark has goodwill. See the general principles of trademark licensing and infringement applied in HK.",TRI_JURISDICTION_MAPPED,False,True,"三法域高度对应：CN法下（商标法第43条）许可使用+质量监督义务；US法下（15 U.S.C. §1055, §1114）quality control requirement + bare license abandonment risk；HK法下（Cap 559 §48, §46）licensing + quality control + infringement for unauthorized use。核心法理一致：trademark licensing requires quality control to maintain mark validity，licensee's unauthorized use is infringement and breach of contract。positive_control=True。"
FP-IP-0015,ip,作者死亡后，其继承人主张继承著作权中的财产权/已验证:copyright inheritance mapped,依据《著作权法》第21条，著作权属于自然人的，自然人死亡后，其著作权中的财产权利在本法规定的保护期内依法转移。署名权、修改权、保护作品完整权等精神权利不可转让。财产权的保护期限为作者终生及其死亡后50年。,"Under US copyright law, 17 U.S.C. § 201(a), copyright ownership vests initially in the author or authors of the work. Under 17 U.S.C. § 203, the author may terminate a grant of copyright after 35 years. Under 17 U.S.C. § 304, the author's heirs may renew the copyright for an additional term. Under 17 U.S.C. § 101, the author's rights may be transferred by will or by intestate succession. Under the Copyright Act, the term of copyright for works created on or after January 1, 1978, is the life of the author plus 70 years. Under 17 U.S.C. § 302, the copyright passes to the author's heirs or personal representatives. Under the termination of transfers provisions, the author's heirs may terminate grants made by the author.","Under Hong Kong copyright law, the Copyright Ordinance (Cap 528) provides for the assignment and transmission of copyright. Under Section 101, copyright is personal property and may be assigned or transmitted by will or by intestate succession. Under Section 17, the term of copyright for literary, dramatic, musical, and artistic works is the life of the author plus 50 years. Under Section 13, the author's moral rights (right to be identified as the author, right to object to derogatory treatment) are not assignable but may be waived. Under the common law, the author's personal representatives may enforce the copyright and moral rights. The transmission of copyright on death is governed by the general law of succession (Wills Ordinance, Cap 30, and the Intestates' Estates Ordinance, Cap 73).",TRI_JURISDICTION_MAPPED,False,True,"三法域高度对应：CN法下（著作权法第21条）财产权可继承，精神权利不可转让；US法下（17 U.S.C. §201, §302, §304）copyright transferable by will/intestate，term life+70 years；HK法下（Cap 528 §101, §17, §13）copyright personal property transferable by succession，term life+50 years，moral rights not assignable。核心法理一致：copyright property rights are transferable by succession，moral rights are personal and non-assignable，term is life + fixed period。positive_control=True。"
FP-IP-0016,ip,企业将其专利许可他人使用，被许可人未支付许可费，许可人主张解除合同/已验证:patent license royalty breach mapped,依据《专利法》第12条，任何单位或个人实施他人专利的，应当与专利权人订立实施许可合同，向专利权人支付专利使用费。被许可人未按约定支付使用费的，专利权人有权解除合同并要求支付已到期使用费及违约金。,"Under US patent law, 35 U.S.C. § 271, patent infringement includes making, using, selling, offering for sale, or importing the patented invention. Under 35 U.S.C. § 281, the patentee may recover damages for infringement. Under the common law of contract, a patent license is a contract, and the licensor may terminate the license for the licensee's breach. Under the Uniform Commercial Code (UCC), if the license is a sale of goods, the UCC applies. Under the general principles of contract law, the licensor may sue for breach of contract and patent infringement. Under the patent misuse doctrine, the licensor may not enforce the patent if the license contains anticompetitive terms. See the general principles of patent licensing and contract law applied in US law.","Under Hong Kong patent law, the Patents Ordinance (Cap 514) provides for the licensing of patents. Under Section 42, a patent may be licensed by contract. Under the common law of contract, the licensor may terminate the license for the licensee's breach, including failure to pay royalties. The licensor may sue for breach of contract and patent infringement. Under the common law, the patent license agreement is governed by the general principles of contract law. The licensor may also seek an injunction to prevent the licensee from using the patent after termination. Under the Patents Ordinance, the patentee has the exclusive right to use the invention and may license others to use it. The licensee's failure to pay royalties is a breach of contract and may also constitute patent infringement if the licensee continues to use the patent after termination. See the general principles of patent licensing and contract law applied in HK.",TRI_JURISDICTION_MAPPED,False,True,"三法域高度对应：CN法下（专利法第12条）专利许可须支付使用费；US法下（35 U.S.C. §271, §281 + contract law）license is contract + patent infringement remedies；HK法下（Cap 514 §42 + common law contract）license is contract + breach remedies。核心法理一致：patent license is a contract requiring royalty payment，failure to pay is breach + may be infringement if use continues after termination。positive_control=True。"
FP-IP-0017,ip,商标权人连续三年未使用其注册商标，他人申请撤销该商标/已验证:trademark non-use cancellation mapped,依据《商标法》第49条第2款，注册商标成为其核定使用的商品的通用名称或没有正当理由连续三年不使用的，任何单位或个人可以向商标局申请撤销该注册商标。商标权人应提供使用证据或正当理由。,"Under US trademark law, the Lanham Act, 15 U.S.C. § 1058, provides that a registration may be cancelled if the mark becomes generic or if the registrant has abandoned the mark. Under 15 U.S.C. § 1127, abandonment is defined as the discontinuance of use with intent not to resume use. Non-use for three consecutive years is prima facie evidence of abandonment. The registrant may rebut the presumption by showing intent to resume use. Under the Trademark Trial and Appeal Board (TTAB) practice, the petitioner must prove non-use, and the registrant must prove use or excusable non-use. See the general principles of trademark cancellation and abandonment applied in US law. The Federal Circuit has held that token use is insufficient to maintain a registration.","Under Hong Kong trademark law, the Trade Marks Ordinance (Cap 559) provides for the revocation of a registered trademark on the grounds of non-use. Under Section 52, a trademark may be revoked if it has not been put to genuine use in HK for a continuous period of 3 years after the date of registration, and there are no proper reasons for non-use. Under Section 52(2), the trademark owner may defend the revocation by showing that there were proper reasons for non-use (e.g., trade restrictions, import bans). The burden of proof is on the trademark owner to show use or proper reasons for non-use. The UK and EU case law on genuine use (e.g., La Mer v. La Mer, C-171/06) is persuasive in HK. The revocation proceedings are heard by the Registrar or the court. See the general principles of trademark revocation and non-use applied in HK.",TRI_JURISDICTION_MAPPED,False,True,"三法域高度对应：CN法下（商标法第49条）连续三年不使用可撤销；US法下（15 U.S.C. §1058, §1127）3 years non-use is prima facie abandonment；HK法下（Cap 559 §52）3 years non-use without genuine use or proper reasons for revocation。核心法理一致：non-use for 3 consecutive years is grounds for cancellation/revocation，registrant may defend by showing use or proper reasons。positive_control=True。"
FP-IP-0018,ip,企业在商品上使用与他人有一定影响的商品名称近似的标识，导致消费者混淆/已验证:trade name confusion mapped,依据《反不正当竞争法》第6条第1项，经营者不得擅自使用与他人有一定影响的商品名称、包装、装潢等相同或近似的标识，引人误认为是他人商品或与他人存在特定联系。该保护不以注册为前提，但以'有一定影响'为要件。,"Under US law, the Lanham Act, 15 U.S.C. § 1125(a), protects unregistered trade names and trade dress against false designation of origin and unfair competition. The plaintiff must prove that the mark or trade dress has acquired secondary meaning (distinctiveness through use) and that the defendant's use is likely to cause confusion. Under the Supreme Court in Two Pesos v. Taco Cabana, 505 U.S. 763 (1992), trade dress may be inherently distinctive. Under Wal-Mart v. Samara, 529 U.S. 205 (2000), product design trade dress is never inherently distinctive and must prove secondary meaning. Under the state law of unfair competition, the plaintiff may also have a claim under the common law. See the general principles of trademark and unfair competition law applied in US law.","Under Hong Kong law, the common law tort of passing off protects unregistered trade names, trade marks, and get-up against misrepresentation. The plaintiff must prove goodwill (reputation), misrepresentation (likely to deceive the public), and damage (actual or likely loss of business). The tort of passing off does not require registration and protects against unfair competition. See Reckitt & Colman v. Borden [1990] 1 WLR 491 (UK, applied in HK) for the classic trinity of passing off. The Trade Marks Ordinance (Cap 559) also protects registered trade marks, but passing off provides a parallel remedy for unregistered marks. The Trade Descriptions Ordinance (Cap 362) provides criminal penalties for false trade descriptions. The common law of passing off is the primary remedy for unregistered trade name confusion in HK. See the general principles of passing off and unfair competition applied in HK.",TRI_JURISDICTION_MAPPED,False,True,"三法域高度对应：CN法下（反不正当竞争法第6条）有一定影响的商品名称受保护；US法下（Lanham Act §1125(a)）unregistered marks protected by secondary meaning + likelihood of confusion；HK法下（common law passing off, Reckitt & Colman v. Borden）goodwill + misrepresentation + damage。核心法理一致：unregistered trade names may be protected against confusion/unfair competition if they have acquired reputation/goodwill/secondary meaning。positive_control=True。"
FP-IP-0019,ip,出版社未经作者同意将其作品改编为电影剧本，作者主张侵犯改编权/已验证:derivative work adaptation mapped,依据《著作权法》第10条第1款第14项，改编权即改变作品，创作出具有独创性的新作品的权利。未经著作权人许可，改编其作品的，构成侵权，应承担停止侵害、赔偿损失等民事责任。,"Under US copyright law, 17 U.S.C. § 106(2), the copyright owner has the exclusive right to prepare derivative works based on the copyrighted work. A derivative work is a work based upon one or more preexisting works, such as a translation, musical arrangement, dramatization, fictionalization, motion picture version, sound recording, art reproduction, abridgment, condensation, or any other form in which a work may be recast, transformed, or adapted. Under 17 U.S.C. § 501, the unauthorized preparation of a derivative work is infringement. Under the fair use doctrine, 17 U.S.C. § 107, the unauthorized adaptation may be permissible if it is transformative and does not substitute for the original work. See Campbell v. Acuff-Rose Music, 510 U.S. 569 (1994).","Under Hong Kong copyright law, the Copyright Ordinance (Cap 528) protects the right to make adaptations of a work. Under Section 23, an adaptation of a literary work includes a translation, a version in which the story or action is conveyed by pictures, or a dramatization. Under Section 22, copyright infringement occurs when a person does any of the acts restricted by copyright without a license. The preparation of a derivative work without the copyright owner's permission is infringement. The fair dealing exceptions (Section 39) may apply if the adaptation is for research, private study, criticism, review, or reporting current events. The Copyright Ordinance does not have a general fair use provision. The copyright owner may seek remedies including injunctions, damages, and delivery up. See the general principles of copyright and derivative works applied in HK.",TRI_JURISDICTION_MAPPED,False,True,"三法域高度对应：CN法下（著作权法第10条）改编权为专有权利；US法下（17 U.S.C. §106(2)）exclusive right to prepare derivative works；HK法下（Cap 528 §23, §22）right to make adaptations + infringement for unauthorized adaptation。核心法理一致：adaptation/derivative work right is exclusive to the copyright owner，unauthorized adaptation is infringement unless fair use/fair dealing applies。positive_control=True。"
